"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","DistributionChannel","UserLanguage","Q_RecaptchaScore","Consent","Age","Sex","Citizenship","Residency","National_Identity_1","National_Identity_2","OwnCCBeliefs","OwnCCBeliefs_DO","OtherCCBeliefs_1","OtherCCBeliefs_2","OtherCCBeliefs_3","OtherCCBeliefs_4","OtherCCBeliefs_5","OtherCCBeliefs_DO","OwnBLBeliefs","OwnBLBeliefs_DO","OtherBLBeliefs_1","OtherBLBeliefs_2","OtherBLBeliefs_3","OtherBLBeliefs_4","OtherBLBeliefs_5","OtherBLBeliefs_DO","Discuss","Expectation_Changes_1","Expectation_Changes_2","Expectation_Changes_DO","Changes","Expectation_Support_1","Expectation_Support_2","Expectation_Support_DO","Support","Efficacy","Comprehension","Education","PoliticalOrientation","Urbanicity","Nationality_singular","Country","Nationality_plural","Q_TotalDuration","Response.Type","Age_Cat","randomizer_CCfirst","randomizer_ownfirst","Condition","Comprehension.1","FL_11_DO","FL_54_DO"
"47","2022-09-30 15:10:36","2022-09-30 15:14:44","0","100","248","1","2022-09-30 15:14:44","anonymous","TH","1","1","31","0","1","1","8","5","5","4|3|2|1|5","0","50","0","50","0","4|3|2|1|5","3","4|3|2|1|5","0","50","43","7","0","4|3|2|1|5","4","66","34","2|1","3","66","34","2|1","2","99","2","3","5","2","ไทย","ไทย","ไทย","248","Complete","30-39","0","0","Control","Pass","FL_88","Control"
"48","2022-09-30 15:11:37","2022-09-30 15:14:46","0","100","188","1","2022-09-30 15:14:48","anonymous","TH","1","1","41","0","1","1","7","5","1","4|3|2|1|5","20","18","33","21","8","4|3|2|1|5","2","4|3|2|1|5","21","20","17","14","28","4|3|2|1|5","6","0","100","2|1","3","50","50","2|1","3","6","2","7","4","1","ไทย","ไทย","ไทย","188","Complete","40-49","1","0","Control","Pass","FL_76","Control"
"49","2022-09-30 15:08:01","2022-09-30 15:14:55","0","100","413","1","2022-09-30 15:14:56","anonymous","TH","1","1","55","1","1","1","10","10","2","4|3|2|1|5","32","13","28","10","17","4|3|2|1|5","2","4|3|2|1|5","5","33","27","18","17","4|3|2|1|5","7","42","58","2|1","3","36","64","2|1","4","7","2","5","2","1","ไทย","ไทย","ไทย","413","Complete","50-59","0","1","Control","Pass","FL_64","Control"
"50","2022-09-30 15:06:20","2022-09-30 15:14:57","0","100","517","1","2022-09-30 15:14:58","anonymous","TH","1","1","46","1","1","1","10","10","2","4|3|2|1|5","20","50","30","0","0","4|3|2|1|5","2","4|3|2|1|5","20","30","20","30","0","4|3|2|1|5","7","30","70","2|1","3","20","80","2|1","3","5","2","5","5","1","ไทย","ไทย","ไทย","517","Complete","40-49","0","0","Control","Pass","FL_88","Control"
"51","2022-09-30 15:09:39","2022-09-30 15:15:02","0","100","323","1","2022-09-30 15:15:02","anonymous","TH","1","1","51","0","1","1","10","10","1","1|2|3|4|5","48","37","15","0","0","1|2|3|4|5","1","1|2|3|4|5","30","21","0","36","13","1|2|3|4|5","7","65","35","1|2","4","44","56","1|2","4","7","4","","","","ไทย","ไทย","ไทย","323","QualityFail","50-59","0","0","Intervention","Fail","FL_88","Intervention"
"52","2022-09-30 15:09:55","2022-09-30 15:15:10","0","100","315","1","2022-09-30 15:15:11","anonymous","TH","0.8999999761581421","1","50","0","1","1","10","10","1","4|3|2|1|5","64","25","0","0","11","4|3|2|1|5","1","4|3|2|1|5","35","28","29","2","6","4|3|2|1|5","7","37","63","2|1","4","0","100","2|1","4","6","2","5","5","1","ไทย","ไทย","ไทย","315","Complete","50-59","0","1","Control","Pass","FL_64","Control"
"53","2022-09-30 15:08:15","2022-09-30 15:15:31","0","100","436","1","2022-09-30 15:15:31","anonymous","TH","1","1","52","1","1","1","10","10","2","4|3|2|1|5","63","13","24","0","0","4|3|2|1|5","1","4|3|2|1|5","46","30","24","0","0","4|3|2|1|5","7","25","75","2|1","4","64","36","2|1","4","4","2","5","5","1","ไทย","ไทย","ไทย","436","Complete","50-59","1","0","Intervention","Pass","FL_76","Intervention"
"54","2022-09-30 15:09:44","2022-09-30 15:15:35","0","100","350","1","2022-09-30 15:15:35","anonymous","TH","0.8999999761581421","1","43","0","1","1","10","10","1","1|2|3|4|5","20","20","20","20","20","1|2|3|4|5","1","1|2|3|4|5","20","20","20","20","20","1|2|3|4|5","7","50","50","1|2","4","50","50","1|2","3","7","2","4","5","1","ไทย","ไทย","ไทย","350","Complete","40-49","1","0","Intervention","Pass","FL_76","Intervention"
"55","2022-09-30 15:10:05","2022-09-30 15:16:09","0","100","364","1","2022-09-30 15:16:10","anonymous","TH","1","1","41","0","1","1","10","7","1","4|3|2|1|5","26","28","25","0","21","4|3|2|1|5","1","4|3|2|1|5","18","8","28","23","23","4|3|2|1|5","7","70","30","2|1","4","60","40","2|1","4","5","2","5","4","1","ไทย","ไทย","ไทย","364","Complete","40-49","0","0","Intervention","Pass","FL_88","Intervention"
"56","2022-09-30 15:10:24","2022-09-30 15:16:19","0","100","355","1","2022-09-30 15:16:20","anonymous","TH","1","1","52","1","1","1","10","10","1","4|3|2|1|5","37","30","22","10","1","4|3|2|1|5","1","4|3|2|1|5","19","28","14","16","23","4|3|2|1|5","7","50","50","2|1","3","20","80","2|1","3","6","2","5","4","1","ไทย","ไทย","ไทย","355","Complete","50-59","0","1","Intervention","Pass","FL_64","Intervention"
"57","2022-09-30 15:06:46","2022-09-30 15:16:21","0","100","574","1","2022-09-30 15:16:21","anonymous","TH","1","1","50","1","1","1","10","10","2","4|3|2|1|5","0","35","29","36","0","4|3|2|1|5","2","4|3|2|1|5","0","100","0","0","0","4|3|2|1|5","7","45","55","2|1","3","55","45","2|1","3","5","2","5","5","1","ไทย","ไทย","ไทย","574","Complete","50-59","0","0","Control","Pass","FL_88","Control"
"58","2022-09-30 15:07:00","2022-09-30 15:16:22","0","100","561","1","2022-09-30 15:16:22","anonymous","TH","1","1","60","1","1","1","10","10","1","4|3|2|1|5","40","20","20","10","10","4|3|2|1|5","1","4|3|2|1|5","30","30","10","10","20","4|3|2|1|5","4","60","40","2|1","3","60","40","2|1","3","4","2","5","4","1","ไทย","ไทย","ไทย","561","Complete","60+","0","1","Control","Pass","FL_64","Control"
"59","2022-09-30 15:08:51","2022-09-30 15:16:34","0","100","463","1","2022-09-30 15:16:35","anonymous","TH","","1","21","0","1","1","5","5","2","4|3|2|1|5","20","30","17","11","22","4|3|2|1|5","2","4|3|2|1|5","30","40","20","10","0","4|3|2|1|5","5","20","80","2|1","4","0","100","2|1","3","5","2","5","5","1","ไทย","ไทย","ไทย","463","Complete","18-29","1","0","Intervention","Pass","FL_76","Intervention"
"60","2022-09-30 15:10:37","2022-09-30 15:16:40","0","100","362","1","2022-09-30 15:16:40","anonymous","TH","1","1","46","1","1","1","10","10","2","4|3|2|1|5","30","27","17","5","21","4|3|2|1|5","2","4|3|2|1|5","12","16","29","18","25","4|3|2|1|5","7","59","41","2|1","3","25","75","2|1","3","7","2","3","6","1","ไทย","ไทย","ไทย","362","Complete","40-49","0","0","Control","Pass","FL_88","Control"
"61","2022-09-30 15:11:17","2022-09-30 15:16:41","0","100","323","1","2022-09-30 15:16:41","anonymous","TH","1","1","32","1","1","1","10","10","3","4|3|2|1|5","0","16","41","43","0","4|3|2|1|5","1","4|3|2|1|5","0","0","50","50","0","4|3|2|1|5","7","52","48","2|1","2","0","100","2|1","4","7","2","6","10","1","ไทย","ไทย","ไทย","323","Complete","30-39","0","1","Control","Pass","FL_64","Control"
"62","2022-09-30 15:10:50","2022-09-30 15:16:41","0","100","350","1","2022-09-30 15:16:41","anonymous","TH","1","1","40","1","1","1","10","10","1","1|2|3|4|5","8","23","27","26","16","1|2|3|4|5","1","1|2|3|4|5","50","9","11","9","21","1|2|3|4|5","7","38","62","1|2","3","50","50","1|2","4","7","2","3","5","2","ไทย","ไทย","ไทย","350","Complete","40-49","0","0","Control","Pass","FL_88","Control"
"63","2022-09-30 15:07:05","2022-09-30 15:16:48","0","100","582","1","2022-09-30 15:16:48","anonymous","TH","1","1","66","1","1","1","10","10","2","4|3|2|1|5","25","30","25","0","20","4|3|2|1|5","2","4|3|2|1|5","40","40","0","0","20","4|3|2|1|5","6","20","80","2|1","3","40","60","2|1","3","5","2","4","6","1","ไทย","ไทย","ไทย","582","Complete","60+","1","0","Control","Pass","FL_76","Control"
"64","2022-09-30 15:12:38","2022-09-30 15:16:52","0","100","253","1","2022-09-30 15:16:52","anonymous","TH","1","1","51","1","1","1","10","10","1","4|3|2|1|5","39","27","0","19","15","4|3|2|1|5","1","4|3|2|1|5","24","12","22","23","19","4|3|2|1|5","7","63","37","2|1","4","49","51","2|1","4","7","2","5","5","1","ไทย","ไทย","ไทย","253","Complete","50-59","1","1","Intervention","Pass","FL_63","Intervention"
"65","2022-09-30 15:12:29","2022-09-30 15:16:53","0","100","263","1","2022-09-30 15:16:53","anonymous","TH","1","1","35","1","1","1","10","10","5","1|2|3|4|5","56","44","0","0","0","1|2|3|4|5","5","1|2|3|4|5","53","47","0","0","0","1|2|3|4|5","6","38","62","1|2","1","52","48","1|2","1","99","2","3","0","2","ไทย","ไทย","ไทย","263","Complete","30-39","1","0","Control","Pass","FL_76","Control"
"66","2022-09-30 15:10:49","2022-09-30 15:16:54","0","100","365","1","2022-09-30 15:16:55","anonymous","TH","1","1","25","0","1","1","2","3","2","1|2|3|4|5","0","0","0","24","76","1|2|3|4|5","3","1|2|3|4|5","0","55","0","45","0","1|2|3|4|5","5","65","35","1|2","3","50","50","1|2","3","4","2","5","4","1","ไทย","ไทย","ไทย","365","Complete","18-29","1","0","Intervention","Pass","FL_76","Intervention"
"67","2022-09-30 15:13:06","2022-09-30 15:16:58","0","100","232","1","2022-09-30 15:16:58","anonymous","TH","1","1","59","1","1","1","10","10","1","1|2|3|4|5","25","25","25","25","0","1|2|3|4|5","1","1|2|3|4|5","25","25","25","25","0","1|2|3|4|5","7","0","100","1|2","4","0","100","1|2","4","7","2","5","5","1","ไทย","ไทย","ไทย","232","Complete","50-59","1","1","Intervention","Pass","FL_63","Intervention"
"68","2022-09-30 15:12:09","2022-09-30 15:16:58","0","100","289","1","2022-09-30 15:16:58","anonymous","TH","1","1","18","0","1","1","4","4","2","1|2|3|4|5","50","0","50","0","0","1|2|3|4|5","1","1|2|3|4|5","50","50","0","0","0","1|2|3|4|5","3","51","49","1|2","2","5","95","1|2","2","7","2","4","5","2","ไทย","ไทย","ไทย","289","Complete","18-29","0","1","Control","Pass","FL_64","Control"
"69","2022-09-30 15:08:35","2022-09-30 15:17:00","0","100","505","1","2022-09-30 15:17:01","anonymous","TH","1","1","59","1","1","1","10","10","2","4|3|2|1|5","19","23","10","28","20","4|3|2|1|5","2","4|3|2|1|5","21","18","18","25","18","4|3|2|1|5","6","51","49","2|1","4","59","41","2|1","3","6","2","3","8","1","ไทย","ไทย","ไทย","505","Complete","50-59","0","1","Control","Pass","FL_64","Control"
"70","2022-09-30 15:07:05","2022-09-30 15:17:03","0","100","598","1","2022-09-30 15:17:04","anonymous","TH","1","1","50","1","1","1","10","10","2","4|3|2|1|5","40","50","0","0","10","4|3|2|1|5","2","4|3|2|1|5","0","100","0","0","0","4|3|2|1|5","7","70","30","2|1","3","60","40","2|1","4","5","2","5","0","2","ไทย","ไทย","ไทย","598","Complete","50-59","0","0","Intervention","Pass","FL_88","Intervention"
"71","2022-09-30 15:09:16","2022-09-30 15:17:04","0","100","467","1","2022-09-30 15:17:04","anonymous","TH","1","1","59","1","1","1","10","10","2","4|3|2|1|5","18","20","26","14","22","4|3|2|1|5","2","4|3|2|1|5","43","11","17","18","11","4|3|2|1|5","6","44","56","2|1","4","49","51","2|1","3","6","2","3","8","1","ไทย","ไทย","ไทย","467","Complete","50-59","0","1","Control","Pass","FL_64","Control"
"72","2022-09-30 15:13:59","2022-09-30 15:17:12","0","100","193","1","2022-09-30 15:17:12","anonymous","TH","1","1","52","0","1","1","9","9","1","1|2|3|4|5","51","49","0","0","0","1|2|3|4|5","1","1|2|3|4|5","32","37","25","6","0","1|2|3|4|5","5","54","46","1|2","3","44","56","1|2","3","6","2","4","3","1","ไทย","ไทย","ไทย","193","Complete","50-59","1","1","Control","Pass","FL_63","Control"
"73","2022-09-30 15:02:49","2022-09-30 15:17:38","0","100","889","1","2022-09-30 15:17:38","anonymous","TH","1","1","55","1","1","1","10","10","1","4|3|2|1|5","44","31","0","0","25","4|3|2|1|5","1","4|3|2|1|5","7","39","11","1","42","4|3|2|1|5","6","82","18","2|1","3","17","83","2|1","3","2","2","4","3","1","ไทย","ไทย","ไทย","889","Complete","50-59","0","0","Intervention","Pass","FL_88","Intervention"
"74","2022-09-30 15:13:26","2022-09-30 15:17:39","0","100","252","1","2022-09-30 15:17:39","anonymous","TH","1","1","42","1","1","1","10","10","2","1|2|3|4|5","43","23","23","11","0","1|2|3|4|5","3","1|2|3|4|5","42","22","36","0","0","1|2|3|4|5","7","49","51","1|2","3","53","47","1|2","3","5","2","3","4","2","ไทย","ไทย","ไทย","252","Complete","40-49","0","0","Intervention","Pass","FL_88","Intervention"
"75","2022-09-30 15:12:22","2022-09-30 15:17:59","0","100","336","1","2022-09-30 15:18:01","anonymous","TH","1","1","21","0","1","1","10","10","1","4|3|2|1|5","0","26","14","0","60","4|3|2|1|5","3","4|3|2|1|5","0","36","31","33","0","4|3|2|1|5","7","0","100","2|1","1","0","100","2|1","3","5","2","3","10","2","ไทย","ไทย","ไทย","336","Complete","18-29","0","0","Control","Pass","FL_88","Control"
"76","2022-09-30 15:10:07","2022-09-30 15:18:26","0","100","499","1","2022-09-30 15:18:27","anonymous","TH","0.8999999761581421","1","55","0","1","1","8","8","3","1|2|3|4|5","0","0","80","0","20","1|2|3|4|5","3","1|2|3|4|5","0","0","70","30","0","1|2|3|4|5","7","60","40","1|2","3","60","40","1|2","4","6","2","5","5","1","ไทย","ไทย","ไทย","499","Complete","50-59","1","1","Intervention","Pass","FL_63","Intervention"
"77","2022-09-30 15:07:47","2022-09-30 15:18:56","0","100","669","1","2022-09-30 15:18:56","anonymous","TH","0.8999999761581421","1","63","1","1","1","10","10","2","1|2|3|4|5","20","20","20","20","20","1|2|3|4|5","2","1|2|3|4|5","20","20","10","25","25","1|2|3|4|5","6","20","80","1|2","3","15","85","1|2","3","7","2","5","6","1","ไทย","ไทย","ไทย","669","Complete","60+","0","1","Intervention","Pass","FL_64","Intervention"
"78","2022-09-30 15:08:27","2022-09-30 15:18:58","0","100","630","1","2022-09-30 15:18:58","anonymous","TH","1","1","52","1","1","1","10","8","1","4|3|2|1|5","18","9","9","28","36","4|3|2|1|5","2","4|3|2|1|5","0","0","49","51","0","4|3|2|1|5","7","0","100","2|1","3","18","82","2|1","4","4","2","6","5","1","ไทย","ไทย","ไทย","630","Complete","50-59","0","0","Intervention","Pass","FL_88","Intervention"
"79","2022-09-30 15:10:40","2022-09-30 15:19:00","0","100","500","1","2022-09-30 15:19:00","anonymous","TH","0.8999999761581421","1","44","0","1","1","10","10","1","1|2|3|4|5","100","0","0","0","0","1|2|3|4|5","2","1|2|3|4|5","10","90","0","0","0","1|2|3|4|5","7","70","30","1|2","4","30","70","1|2","4","4","2","5","5","1","ไทย","ไทย","ไทย","500","Complete","40-49","0","1","Intervention","Pass","FL_64","Intervention"
"80","2022-09-30 15:10:14","2022-09-30 15:19:11","0","100","536","1","2022-09-30 15:19:11","anonymous","TH","1","1","40","0","1","1","10","10","5","4|3|2|1|5","40","30","20","10","0","4|3|2|1|5","5","4|3|2|1|5","40","30","20","10","0","4|3|2|1|5","5","50","50","2|1","3","50","50","2|1","4","7","2","6","0","1","ไทย","ไทย","ไทย","536","Complete","40-49","0","1","Control","Pass","FL_64","Control"
"81","2022-09-30 15:09:47","2022-09-30 15:19:30","0","100","582","1","2022-09-30 15:19:31","anonymous","TH","1","1","43","1","1","1","10","10","1","4|3|2|1|5","8","10","18","40","24","4|3|2|1|5","2","4|3|2|1|5","20","20","15","20","25","4|3|2|1|5","7","10","90","2|1","4","50","50","2|1","4","5","2","4","5","1","ไทย","ไทย","ไทย","582","Complete","40-49","1","1","Control","Pass","FL_63","Control"
"82","2022-09-30 15:12:20","2022-09-30 15:19:33","0","100","433","1","2022-09-30 15:19:33","anonymous","TH","1","1","41","0","1","1","10","10","1","4|3|2|1|5","22","22","25","31","0","4|3|2|1|5","1","4|3|2|1|5","4","19","43","34","0","4|3|2|1|5","6","20","80","2|1","4","0","100","2|1","3","7","2","5","5","2","ไทย","ไทย","ไทย","433","Complete","40-49","0","1","Intervention","Pass","FL_64","Intervention"
"83","2022-09-30 15:08:24","2022-09-30 15:19:32","0","100","668","1","2022-09-30 15:19:34","anonymous","TH","1","1","28","1","1","1","0","0","2","1|2|3|4|5","40","40","0","0","20","1|2|3|4|5","2","1|2|3|4|5","35","40","0","0","25","1|2|3|4|5","6","75","25","1|2","3","85","15","1|2","4","3","2","5","5","2","ไทย","ไทย","ไทย","668","Complete","18-29","0","0","Intervention","Pass","FL_88","Intervention"
"84","2022-09-30 15:11:44","2022-09-30 15:20:37","0","100","532","1","2022-09-30 15:20:37","anonymous","TH","1","1","60","0","1","1","9","8","1","1|2|3|4|5","48","37","15","0","0","1|2|3|4|5","1","1|2|3|4|5","50","20","17","5","8","1|2|3|4|5","4","25","75","1|2","3","22","78","1|2","3","4","2","3","5","1","ไทย","ไทย","ไทย","532","Complete","60+","0","1","Control","Pass","FL_64","Control"
"85","2022-09-30 15:07:40","2022-09-30 15:20:41","0","100","781","1","2022-09-30 15:20:43","anonymous","TH","1","1","47","1","1","1","10","10","1","1|2|3|4|5","43","11","1","1","44","1|2|3|4|5","2","1|2|3|4|5","10","10","32","5","43","1|2|3|4|5","7","70","30","1|2","3","27","73","1|2","3","2","2","4","5","2","ไทย","ไทย","ไทย","781","Complete","40-49","0","0","Control","Pass","FL_88","Control"
"86","2022-09-30 15:10:16","2022-09-30 15:20:53","0","100","637","1","2022-09-30 15:20:53","anonymous","TH","1","1","52","1","1","1","10","9","1","4|3|2|1|5","25","38","8","22","7","4|3|2|1|5","1","4|3|2|1|5","25","41","11","18","5","4|3|2|1|5","6","70","30","2|1","3","58","42","2|1","2","4","2","3","5","2","ไทย","ไทย","ไทย","637","Complete","50-59","0","0","Intervention","Pass","FL_88","Intervention"
"87","2022-09-30 15:16:21","2022-09-30 15:21:08","0","100","286","1","2022-09-30 15:21:09","anonymous","TH","1","1","43","0","1","1","4","3","5","4|3|2|1|5","0","25","34","41","0","4|3|2|1|5","5","4|3|2|1|5","0","13","56","31","0","4|3|2|1|5","7","54","46","2|1","3","62","38","2|1","3","99","2","3","10","1","ไทย","ไทย","ไทย","286","Complete","40-49","0","0","Intervention","Pass","FL_88","Intervention"
"88","2022-09-30 15:11:27","2022-09-30 15:21:12","0","100","585","1","2022-09-30 15:21:16","anonymous","TH","1","1","52","1","1","1","10","8","2","4|3|2|1|5","43","41","16","0","0","4|3|2|1|5","2","4|3|2|1|5","50","35","15","0","0","4|3|2|1|5","6","36","64","2|1","3","23","77","2|1","3","5","2","5","7","1","ไทย","ไทย","ไทย","585","Complete","50-59","0","0","Intervention","Pass","FL_88","Intervention"
"89","2022-09-30 15:10:55","2022-09-30 15:21:16","0","100","621","1","2022-09-30 15:21:16","anonymous","TH","1","1","51","0","1","1","10","10","2","1|2|3|4|5","39","30","29","2","0","1|2|3|4|5","1","1|2|3|4|5","18","46","15","9","12","1|2|3|4|5","7","25","75","1|2","4","12","88","1|2","3","7","2","5","5","1","ไทย","ไทย","ไทย","621","Complete","50-59","1","0","Control","Pass","FL_76","Control"
"90","2022-09-30 15:16:28","2022-09-30 15:21:28","0","100","299","1","2022-09-30 15:21:30","anonymous","TH","0.8999999761581421","1","57","1","1","1","10","10","2","1|2|3|4|5","37","30","33","0","0","1|2|3|4|5","2","1|2|3|4|5","42","38","20","0","0","1|2|3|4|5","6","53","47","1|2","3","75","25","1|2","2","5","2","3","5","2","ไทย","ไทย","ไทย","299","Complete","50-59","1","1","Control","Pass","FL_63","Control"
"91","2022-09-30 15:16:49","2022-09-30 15:21:52","0","100","303","1","2022-09-30 15:21:52","anonymous","TH","0.8999999761581421","1","21","0","1","1","9","10","1","1|2|3|4|5","26","30","23","21","0","1|2|3|4|5","2","1|2|3|4|5","42","26","32","0","0","1|2|3|4|5","7","50","50","1|2","3","31","69","1|2","2","6","2","6","5","1","ไทย","ไทย","ไทย","303","Complete","18-29","1","0","Control","Pass","FL_76","Control"
"92","2022-09-30 15:17:43","2022-09-30 15:22:01","0","100","257","1","2022-09-30 15:22:02","anonymous","TH","1","1","44","1","1","1","9","9","1","1|2|3|4|5","33","25","30","12","0","1|2|3|4|5","1","1|2|3|4|5","57","29","14","0","0","1|2|3|4|5","7","35","65","1|2","3","50","50","1|2","2","7","2","2","9","1","ไทย","ไทย","ไทย","257","Complete","40-49","0","0","Control","Pass","FL_88","Control"
"93","2022-09-30 15:10:00","2022-09-30 15:22:02","0","100","722","1","2022-09-30 15:22:04","anonymous","TH","1","1","49","0","1","1","10","10","5","1|2|3|4|5","20","20","20","20","20","1|2|3|4|5","5","1|2|3|4|5","0","20","20","20","40","1|2|3|4|5","7","50","50","1|2","1","60","40","1|2","3","7","2","3","10","1","ไทย","ไทย","ไทย","722","Complete","40-49","1","1","Control","Pass","FL_63","Control"
"94","2022-09-30 15:15:10","2022-09-30 15:22:11","0","100","421","1","2022-09-30 15:22:12","anonymous","TH","0.8999999761581421","1","56","1","1","1","10","10","2","1|2|3|4|5","38","42","20","0","0","1|2|3|4|5","5","1|2|3|4|5","0","0","36","20","44","1|2|3|4|5","5","50","50","1|2","3","60","40","1|2","2","99","2","2","5","2","ไทย","ไทย","ไทย","421","Complete","50-59","0","0","Intervention","Pass","FL_88","Intervention"
"95","2022-09-30 15:17:00","2022-09-30 15:22:12","0","100","311","1","2022-09-30 15:22:12","anonymous","TH","1","1","58","0","1","1","10","10","2","4|3|2|1|5","0","100","0","0","0","4|3|2|1|5","2","4|3|2|1|5","0","100","0","0","0","4|3|2|1|5","7","0","100","2|1","4","0","100","2|1","3","7","2","5","10","1","ไทย","ไทย","ไทย","311","Complete","50-59","1","1","Intervention","Pass","FL_63","Intervention"
"96","2022-09-30 15:15:41","2022-09-30 15:22:16","0","100","394","1","2022-09-30 15:22:16","anonymous","TH","1","1","57","0","1","1","10","10","1","1|2|3|4|5","50","50","0","0","0","1|2|3|4|5","1","1|2|3|4|5","70","30","0","0","0","1|2|3|4|5","7","20","80","1|2","4","0","100","1|2","3","7","2","5","3","2","ไทย","ไทย","ไทย","394","Complete","50-59","1","1","Intervention","Pass","FL_63","Intervention"
"97","2022-09-30 15:11:03","2022-09-30 15:22:19","0","100","676","1","2022-09-30 15:22:20","anonymous","TH","1","1","29","0","1","1","10","10","1","1|2|3|4|5","67","33","0","0","0","1|2|3|4|5","2","1|2|3|4|5","37","63","0","0","0","1|2|3|4|5","7","30","70","1|2","3","52","48","1|2","2","7","2","5","7","1","ไทย","ไทย","ไทย","676","Complete","18-29","1","0","Intervention","Pass","FL_76","Intervention"
"98","2022-09-30 15:11:17","2022-09-30 15:22:23","0","100","665","1","2022-09-30 15:22:23","anonymous","TH","1","1","38","0","1","1","10","10","1","4|3|2|1|5","20","20","20","20","20","4|3|2|1|5","2","4|3|2|1|5","19","20","19","20","22","4|3|2|1|5","2","50","50","2|1","3","50","50","2|1","2","99","2","4","5","1","ไทย","ไทย","ไทย","665","Complete","30-39","1","1","Control","Pass","FL_63","Control"
"99","2022-09-30 15:14:43","2022-09-30 15:22:43","0","100","480","1","2022-09-30 15:22:43","anonymous","TH","1","1","48","1","1","1","10","10","3","4|3|2|1|5","21","11","21","31","16","4|3|2|1|5","2","4|3|2|1|5","21","2","26","36","15","4|3|2|1|5","7","72","28","2|1","3","54","46","2|1","4","7","2","5","0","1","ไทย","ไทย","ไทย","480","Complete","40-49","0","0","Intervention","Pass","FL_88","Intervention"
"100","2022-09-30 15:12:53","2022-09-30 15:22:51","0","100","598","1","2022-09-30 15:22:52","anonymous","TH","1","1","52","1","1","1","10","10","2","4|3|2|1|5","46","33","9","5","7","4|3|2|1|5","2","4|3|2|1|5","41","31","13","12","3","4|3|2|1|5","6","29","71","2|1","4","17","83","2|1","4","6","2","3","3","1","ไทย","ไทย","ไทย","598","Complete","50-59","1","0","Intervention","Pass","FL_76","Intervention"
"101","2022-09-30 15:14:00","2022-09-30 15:23:04","0","100","543","1","2022-09-30 15:23:04","anonymous","TH","1","1","40","1","1","1","8","9","3","4|3|2|1|5","12","24","30","15","19","4|3|2|1|5","1","4|3|2|1|5","26","18","38","18","0","4|3|2|1|5","6","53","47","2|1","4","54","46","2|1","4","7","2","5","3","1","ไทย","ไทย","ไทย","543","Complete","40-49","1","1","Intervention","Pass","FL_63","Intervention"
"102","2022-09-30 15:13:25","2022-09-30 15:23:05","0","100","579","1","2022-09-30 15:23:05","anonymous","TH","1","1","42","1","1","1","10","10","1","4|3|2|1|5","91","3","3","0","3","4|3|2|1|5","1","4|3|2|1|5","81","10","0","1","8","4|3|2|1|5","7","70","30","2|1","4","18","82","2|1","3","5","2","3","5","1","ไทย","ไทย","ไทย","579","Complete","40-49","0","1","Control","Pass","FL_64","Control"
"103","2022-09-30 15:20:18","2022-09-30 15:23:13","0","100","174","1","2022-09-30 15:23:13","anonymous","TH","1","1","47","1","1","1","8","8","2","4|3|2|1|5","21","0","23","33","23","4|3|2|1|5","2","4|3|2|1|5","18","15","36","18","13","4|3|2|1|5","5","53","47","2|1","2","60","40","2|1","3","6","2","6","7","1","ไทย","ไทย","ไทย","174","Speeder","40-49","1","1","Intervention","Pass","FL_63","Intervention"
"104","2022-09-30 15:18:01","2022-09-30 15:23:22","0","100","320","1","2022-09-30 15:23:22","anonymous","TH","1","1","30","1","1","1","8","7","1","4|3|2|1|5","57","30","3","6","4","4|3|2|1|5","5","4|3|2|1|5","7","37","7","35","14","4|3|2|1|5","5","17","83","2|1","4","15","85","2|1","4","3","2","6","5","2","ไทย","ไทย","ไทย","320","Complete","30-39","0","1","Intervention","Pass","FL_64","Intervention"
"105","2022-09-30 15:20:51","2022-09-30 15:23:44","0","100","173","1","2022-09-30 15:23:45","anonymous","TH","1","1","52","1","1","1","10","10","1","1|2|3|4|5","100","0","0","0","0","1|2|3|4|5","1","1|2|3|4|5","100","0","0","0","0","1|2|3|4|5","6","100","0","1|2","4","100","0","1|2","4","5","2","5","10","1","ไทย","ไทย","ไทย","173","Speeder","50-59","0","1","Control","Pass","FL_64","Control"
