"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","DistributionChannel","UserLanguage","Q_RecaptchaScore","Consent","Age","Sex","Citizenship","Residency","National_Identity_1","National_Identity_2","OwnCCBeliefs","OwnCCBeliefs_DO","OtherCCBeliefs_1","OtherCCBeliefs_2","OtherCCBeliefs_3","OtherCCBeliefs_4","OtherCCBeliefs_5","OtherCCBeliefs_DO","OwnBLBeliefs","OwnBLBeliefs_DO","OtherBLBeliefs_1","OtherBLBeliefs_2","OtherBLBeliefs_3","OtherBLBeliefs_4","OtherBLBeliefs_5","OtherBLBeliefs_DO","Discuss","Expectation_Changes_1","Expectation_Changes_2","Expectation_Changes_DO","Changes","Expectation_Support_1","Expectation_Support_2","Expectation_Support_DO","Support","Efficacy","Comprehension","Education","PoliticalOrientation","Urbanicity","Nationality_singular","Country","Nationality_plural","Q_TotalDuration","Response.Type","Age_Cat","randomizer_CCfirst","randomizer_ownfirst","Condition","Comprehension.1","FL_11_DO","FL_54_DO","country"
"55","2022-09-30 15:30:47","2022-09-30 15:36:05",0,100,317,1,"2022-09-30 15:36:05","anonymous","ID",1,1,39,0,1,1,10,10,2,"4|3|2|1|5",27,64,9,0,0,"4|3|2|1|5",1,"4|3|2|1|5",82,18,0,0,0,"4|3|2|1|5",7,0,100,"2|1",4,100,0,"2|1",3,7,2,3,5,2,"Indonesia","Indonesia","Indonesia",317,"Complete","30-39",1,1,"Control","Pass","FL_63","Control","Indonesia"
"56","2022-09-30 15:26:48","2022-09-30 15:36:38",0,100,590,1,"2022-09-30 15:36:38","anonymous","ID",0.899999976158142,1,44,1,1,1,10,10,1,"1|2|3|4|5",60,30,10,0,0,"1|2|3|4|5",1,"1|2|3|4|5",65,20,0,15,0,"1|2|3|4|5",5,30,70,"1|2",3,60,40,"1|2",2,7,2,5,8,1,"Indonesia","Indonesia","Indonesia",590,"Complete","40-49",0,0,"Intervention","Pass","FL_88","Intervention","Indonesia"
"57","2022-09-30 15:22:00","2022-09-30 15:37:46",0,100,945,1,"2022-09-30 15:37:46","anonymous","ID",0.899999976158142,1,66,0,1,1,10,9,1,"1|2|3|4|5",40,30,15,5,10,"1|2|3|4|5",1,"1|2|3|4|5",35,25,15,15,10,"1|2|3|4|5",5,50,50,"1|2",3,60,40,"1|2",1,4,2,5,5,1,"Indonesia","Indonesia","Indonesia",945,"Complete","60+",1,1,"Control","Pass","FL_63","Control","Indonesia"
"58","2022-09-30 15:37:59","2022-09-30 15:44:12",0,100,373,1,"2022-09-30 15:44:13","anonymous","ID",0.899999976158142,1,44,0,1,1,10,10,2,"4|3|2|1|5",20,20,20,20,20,"4|3|2|1|5",2,"4|3|2|1|5",20,20,20,20,20,"4|3|2|1|5",7,30,70,"2|1",3,30,70,"2|1",3,7,2,5,10,1,"Indonesia","Indonesia","Indonesia",373,"Complete","40-49",1,0,"Control","Pass","FL_76","Control","Indonesia"
"59","2022-09-30 15:35:41","2022-09-30 15:44:20",0,100,519,1,"2022-09-30 15:44:21","anonymous","ID",0.899999976158142,1,49,1,1,1,10,10,1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",90,10,0,0,0,"1|2|3|4|5",7,30,70,"1|2",4,25,75,"1|2",3,5,2,3,10,2,"Indonesia","Indonesia","Indonesia",519,"Complete","40-49",1,0,"Intervention","Pass","FL_76","Intervention","Indonesia"
"60","2022-09-30 15:28:29","2022-09-30 15:44:56",0,100,986,1,"2022-09-30 15:44:58","anonymous","ID",1,1,53,1,1,1,10,10,1,"4|3|2|1|5",67,19,4,0,10,"4|3|2|1|5",1,"4|3|2|1|5",37,23,21,7,12,"4|3|2|1|5",6,30,70,"2|1",3,27,73,"2|1",3,5,2,6,5,2,"Indonesia","Indonesia","Indonesia",986,"Complete","50-59",0,0,"Intervention","Pass","FL_88","Intervention","Indonesia"
"61","2022-09-30 15:32:18","2022-09-30 15:49:06",0,100,1008,1,"2022-09-30 15:49:06","anonymous","ID",1,1,66,1,1,1,9,6,1,"1|2|3|4|5",71,29,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",62,38,0,0,0,"1|2|3|4|5",6,43,57,"1|2",3,78,22,"1|2",1,4,2,5,5,1,"Indonesia","Indonesia","Indonesia",1008,"Complete","60+",0,0,"Intervention","Pass","FL_88","Intervention","Indonesia"
"62","2022-09-30 15:43:27","2022-09-30 15:49:18",0,100,351,1,"2022-09-30 15:49:18","anonymous","ID",0.899999976158142,1,36,0,1,1,10,10,1,"1|2|3|4|5",75,8,17,0,0,"1|2|3|4|5",1,"1|2|3|4|5",72,28,0,0,0,"1|2|3|4|5",6,48,52,"1|2",4,49,51,"1|2",3,7,2,5,7,1,"Indonesia","Indonesia","Indonesia",351,"Complete","30-39",1,1,"Intervention","Pass","FL_63","Intervention","Indonesia"
"63","2022-09-30 15:44:52","2022-09-30 15:49:30",0,100,277,1,"2022-09-30 15:49:30","anonymous","ID",1,1,35,1,1,1,10,10,1,"4|3|2|1|5",30,7,18,45,0,"4|3|2|1|5",1,"4|3|2|1|5",18,23,20,39,0,"4|3|2|1|5",7,76,24,"2|1",3,72,28,"2|1",4,6,2,5,6,1,"Indonesia","Indonesia","Indonesia",277,"Complete","30-39",0,0,"Control","Pass","FL_88","Control","Indonesia"
"64","2022-09-30 15:41:59","2022-09-30 15:50:15",0,100,496,1,"2022-09-30 15:50:16","anonymous","ID",1,1,52,1,1,1,10,10,1,"4|3|2|1|5",90,10,0,0,0,"4|3|2|1|5",1,"4|3|2|1|5",90,10,0,0,0,"4|3|2|1|5",7,10,90,"2|1",4,0,100,"2|1",3,7,2,5,5,1,"Indonesia","Indonesia","Indonesia",496,"Complete","50-59",0,1,"Intervention","Pass","FL_64","Intervention","Indonesia"
"65","2022-09-30 15:41:22","2022-09-30 15:51:30",0,100,608,1,"2022-09-30 15:51:30","anonymous","ID",0.899999976158142,1,44,1,1,1,10,10,1,"1|2|3|4|5",50,20,10,15,5,"1|2|3|4|5",1,"1|2|3|4|5",20,30,20,20,10,"1|2|3|4|5",7,25,75,"1|2",3,40,60,"1|2",3,7,2,5,9,2,"Indonesia","Indonesia","Indonesia",608,"Complete","40-49",0,1,"Intervention","Pass","FL_64","Intervention","Indonesia"
"66","2022-09-30 15:42:32","2022-09-30 15:51:42",0,100,549,1,"2022-09-30 15:51:42","anonymous","ID",0.899999976158142,1,56,1,1,1,10,10,1,"1|2|3|4|5",80,20,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",35,65,0,0,0,"1|2|3|4|5",7,85,15,"1|2",3,70,30,"1|2",1,2,2,5,5,1,"Indonesia","Indonesia","Indonesia",549,"Complete","50-59",1,1,"Control","Pass","FL_63","Control","Indonesia"
"67","2022-09-30 15:46:34","2022-09-30 15:56:19",0,100,585,1,"2022-09-30 15:56:20","anonymous","ID",0.899999976158142,1,47,1,1,1,10,10,1,"4|3|2|1|5",35,25,0,40,0,"4|3|2|1|5",2,"4|3|2|1|5",10,5,30,15,40,"4|3|2|1|5",5,80,20,"2|1",3,30,70,"2|1",2,5,2,5,9,2,"Indonesia","Indonesia","Indonesia",585,"Complete","40-49",1,0,"Control","Pass","FL_76","Control","Indonesia"
"68","2022-09-30 15:30:43","2022-09-30 15:56:50",0,100,1566,1,"2022-09-30 15:56:51","anonymous","ID",1,1,45,1,1,1,10,5,1,"1|2|3|4|5",60,40,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",10,40,20,30,0,"1|2|3|4|5",5,30,70,"1|2",3,30,70,"1|2",3,7,2,5,0,1,"Indonesia","Indonesia","Indonesia",1566,"Complete","40-49",1,1,"Control","Pass","FL_63","Control","Indonesia"
"69","2022-09-30 15:51:26","2022-09-30 15:57:27",0,100,360,1,"2022-09-30 15:57:27","anonymous","ID",1,1,42,0,1,1,10,10,1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",7,0,100,"1|2",4,0,100,"1|2",4,7,2,5,9,1,"Indonesia","Indonesia","Indonesia",360,"Complete","40-49",0,0,"Control","Pass","FL_88","Control","Indonesia"
"70","2022-09-30 15:39:58","2022-09-30 15:59:53",0,100,1195,1,"2022-09-30 15:59:54","anonymous","ID",0.899999976158142,1,56,1,1,1,10,10,1,"1|2|3|4|5",40,25,5,0,30,"1|2|3|4|5",2,"1|2|3|4|5",30,15,0,0,55,"1|2|3|4|5",7,75,25,"1|2",4,20,80,"1|2",4,7,2,5,5,1,"Indonesia","Indonesia","Indonesia",1195,"Complete","50-59",0,0,"Intervention","Pass","FL_88","Intervention","Indonesia"
"71","2022-09-30 15:37:02","2022-09-30 16:00:40",0,100,1418,1,"2022-09-30 16:00:41","anonymous","ID",0.899999976158142,1,53,0,1,1,10,9,1,"4|3|2|1|5",50,30,10,10,0,"4|3|2|1|5",2,"4|3|2|1|5",50,30,10,10,0,"4|3|2|1|5",6,75,25,"2|1",4,70,30,"2|1",4,4,2,5,5,1,"Indonesia","Indonesia","Indonesia",1418,"Complete","50-59",0,1,"Control","Pass","FL_64","Control","Indonesia"
"72","2022-09-30 15:55:57","2022-09-30 16:01:39",0,100,342,1,"2022-09-30 16:01:40","anonymous","ID",1,1,53,1,1,1,9,9,1,"1|2|3|4|5",60,25,7,2,6,"1|2|3|4|5",1,"1|2|3|4|5",60,17,9,9,5,"1|2|3|4|5",4,50,50,"1|2",2,50,50,"1|2",3,7,2,6,6,1,"Indonesia","Indonesia","Indonesia",342,"Complete","50-59",1,1,"Intervention","Pass","FL_63","Intervention","Indonesia"
"73","2022-09-30 15:56:52","2022-09-30 16:03:21",0,100,388,1,"2022-09-30 16:03:21","anonymous","ID",1,1,50,1,1,1,10,10,1,"4|3|2|1|5",25,30,20,15,10,"4|3|2|1|5",2,"4|3|2|1|5",0,80,20,0,0,"4|3|2|1|5",5,40,60,"2|1",4,70,30,"2|1",2,6,2,6,5,1,"Indonesia","Indonesia","Indonesia",388,"Complete","50-59",1,0,"Control","Pass","FL_76","Control","Indonesia"
"74","2022-09-30 15:57:38","2022-09-30 16:03:33",0,100,354,1,"2022-09-30 16:03:33","anonymous","ID",0.899999976158142,1,39,0,1,1,10,8,1,"4|3|2|1|5",30,30,30,10,0,"4|3|2|1|5",2,"4|3|2|1|5",40,50,10,0,0,"4|3|2|1|5",6,30,70,"2|1",4,30,70,"2|1",4,7,2,5,5,1,"Indonesia","Indonesia","Indonesia",354,"Complete","30-39",1,1,"Intervention","Pass","FL_63","Intervention","Indonesia"
"75","2022-09-30 15:58:27","2022-09-30 16:04:03",0,100,335,1,"2022-09-30 16:04:03","anonymous","ID",NA,1,57,1,1,1,10,10,5,"4|3|2|1|5",15,85,0,0,0,"4|3|2|1|5",5,"4|3|2|1|5",0,0,0,33,67,"4|3|2|1|5",3,0,100,"2|1",3,66,34,"2|1",3,99,4,NA,NA,NA,"Indonesia","Indonesia","Indonesia",335,"QualityFail","50-59",0,1,"Intervention","Fail","FL_64","Intervention","Indonesia"
"76","2022-09-30 16:02:23","2022-09-30 16:05:17",0,100,173,1,"2022-09-30 16:05:17","anonymous","ID",1,1,43,1,1,1,10,10,1,"1|2|3|4|5",73,27,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",7,52,48,"1|2",3,71,29,"1|2",2,6,2,5,5,1,"Indonesia","Indonesia","Indonesia",173,"Speeder","40-49",1,1,"Control","Pass","FL_63","Control","Indonesia"
"77","2022-09-30 15:59:53","2022-09-30 16:08:23",0,100,510,1,"2022-09-30 16:08:23","anonymous","ID",0.899999976158142,1,42,0,1,1,10,10,3,"1|2|3|4|5",24,30,14,11,21,"1|2|3|4|5",2,"1|2|3|4|5",14,24,33,15,14,"1|2|3|4|5",7,42,58,"1|2",4,34,66,"1|2",3,999,2,5,10,1,"Indonesia","Indonesia","Indonesia",510,"Complete","40-49",1,0,"Intervention","Pass","FL_76","Intervention","Indonesia"
"78","2022-09-30 15:46:30","2022-09-30 16:09:57",0,100,1406,1,"2022-09-30 16:09:57","anonymous","ID",1,1,50,0,1,1,10,10,1,"1|2|3|4|5",50,23,7,10,10,"1|2|3|4|5",1,"1|2|3|4|5",60,11,7,3,19,"1|2|3|4|5",5,41,59,"1|2",4,25,75,"1|2",3,6,2,5,5,2,"Indonesia","Indonesia","Indonesia",1406,"Complete","50-59",0,1,"Control","Pass","FL_64","Control","Indonesia"
"79","2022-09-30 15:59:53","2022-09-30 16:11:22",0,100,688,1,"2022-09-30 16:11:22","anonymous","ID",1,1,30,0,1,1,6,6,1,"4|3|2|1|5",81,9,6,4,0,"4|3|2|1|5",1,"4|3|2|1|5",70,16,5,9,0,"4|3|2|1|5",5,42,58,"2|1",2,54,46,"2|1",2,5,2,5,7,1,"Indonesia","Indonesia","Indonesia",688,"Complete","30-39",0,1,"Control","Pass","FL_64","Control","Indonesia"
"80","2022-09-30 15:55:19","2022-09-30 16:12:35",0,100,1036,1,"2022-09-30 16:12:36","anonymous","ID",1,1,56,0,1,1,10,10,2,"1|2|3|4|5",25,44,19,12,0,"1|2|3|4|5",2,"1|2|3|4|5",22,50,22,6,0,"1|2|3|4|5",7,59,41,"1|2",4,46,54,"1|2",3,6,2,5,6,1,"Indonesia","Indonesia","Indonesia",1036,"Complete","50-59",1,0,"Intervention","Pass","FL_76","Intervention","Indonesia"
"81","2022-09-30 16:06:03","2022-09-30 16:13:53",0,100,469,1,"2022-09-30 16:13:53","anonymous","ID",1,1,46,1,1,1,10,10,1,"1|2|3|4|5",90,10,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",73,27,0,0,0,"1|2|3|4|5",7,22,78,"1|2",3,2,98,"1|2",3,7,2,3,5,1,"Indonesia","Indonesia","Indonesia",469,"Complete","40-49",1,1,"Control","Pass","FL_63","Control","Indonesia"
"82","2022-09-30 16:09:22","2022-09-30 16:14:34",0,100,311,1,"2022-09-30 16:14:34","anonymous","ID",1,1,31,0,1,1,10,10,1,"1|2|3|4|5",53,10,22,14,1,"1|2|3|4|5",2,"1|2|3|4|5",50,21,11,14,4,"1|2|3|4|5",7,16,84,"1|2",3,51,49,"1|2",2,6,2,5,7,1,"Indonesia","Indonesia","Indonesia",311,"Complete","30-39",0,0,"Intervention","Pass","FL_88","Intervention","Indonesia"
"83","2022-09-30 16:11:39","2022-09-30 16:18:13",0,100,393,1,"2022-09-30 16:18:13","anonymous","ID",0.899999976158142,1,53,0,1,1,10,10,1,"4|3|2|1|5",0,0,0,0,100,"4|3|2|1|5",1,"4|3|2|1|5",85,15,0,0,0,"4|3|2|1|5",6,38,62,"2|1",3,70,30,"2|1",2,7,2,5,5,1,"Indonesia","Indonesia","Indonesia",393,"Complete","50-59",1,1,"Intervention","Pass","FL_63","Intervention","Indonesia"
"84","2022-09-30 16:04:24","2022-09-30 16:19:42",0,100,918,1,"2022-09-30 16:19:42","anonymous","ID",0.899999976158142,1,18,0,1,1,8,9,2,"4|3|2|1|5",10,90,0,0,0,"4|3|2|1|5",2,"4|3|2|1|5",15,85,0,0,0,"4|3|2|1|5",6,2,98,"2|1",3,0,100,"2|1",3,7,2,4,5,2,"Indonesia","Indonesia","Indonesia",918,"Complete","18-29",0,1,"Control","Pass","FL_64","Control","Indonesia"
"85","2022-09-30 16:12:48","2022-09-30 16:23:50",0,100,662,1,"2022-09-30 16:23:50","anonymous","ID",0.899999976158142,1,52,1,1,1,10,10,1,"1|2|3|4|5",9,16,29,26,20,"1|2|3|4|5",1,"1|2|3|4|5",8,12,20,22,38,"1|2|3|4|5",7,75,25,"1|2",3,77,23,"1|2",1,4,2,5,10,1,"Indonesia","Indonesia","Indonesia",662,"Complete","50-59",1,1,"Control","Pass","FL_63","Control","Indonesia"
"86","2022-09-30 16:11:36","2022-09-30 16:23:57",0,100,741,1,"2022-09-30 16:23:59","anonymous","ID",0.899999976158142,1,53,1,1,1,10,10,3,"4|3|2|1|5",10,40,10,10,30,"4|3|2|1|5",4,"4|3|2|1|5",10,20,20,50,0,"4|3|2|1|5",7,50,50,"2|1",3,40,60,"2|1",4,7,2,2,7,1,"Indonesia","Indonesia","Indonesia",741,"Complete","50-59",0,1,"Intervention","Pass","FL_64","Intervention","Indonesia"
"87","2022-09-30 16:22:09","2022-09-30 16:24:52",0,100,163,1,"2022-09-30 16:24:53","anonymous","ID",0.899999976158142,1,30,1,1,1,10,10,1,"4|3|2|1|5",0,0,0,100,0,"4|3|2|1|5",1,"4|3|2|1|5",20,25,26,29,0,"4|3|2|1|5",7,22,78,"2|1",4,42,58,"2|1",4,7,2,3,10,1,"Indonesia","Indonesia","Indonesia",163,"Speeder","30-39",1,0,"Control","Pass","FL_76","Control","Indonesia"
"88","2022-09-30 15:55:45","2022-09-30 16:26:13",0,100,1827,1,"2022-09-30 16:26:13","anonymous","ID",0.899999976158142,1,64,1,1,1,10,10,2,"1|2|3|4|5",61,19,0,0,20,"1|2|3|4|5",2,"1|2|3|4|5",69,31,0,0,0,"1|2|3|4|5",5,35,65,"1|2",4,18,82,"1|2",3,7,2,5,5,1,"Indonesia","Indonesia","Indonesia",1827,"Complete","60+",0,0,"Control","Pass","FL_88","Control","Indonesia"
"89","2022-09-30 16:21:53","2022-09-30 16:28:20",0,100,386,1,"2022-09-30 16:28:20","anonymous","ID",0.899999976158142,1,51,1,1,1,10,10,2,"1|2|3|4|5",0,100,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",7,70,30,"1|2",4,30,70,"1|2",3,5,2,4,5,1,"Indonesia","Indonesia","Indonesia",386,"Complete","50-59",0,1,"Intervention","Pass","FL_64","Intervention","Indonesia"
"90","2022-09-30 16:07:31","2022-09-30 16:30:01",0,100,1349,1,"2022-09-30 16:30:01","anonymous","ID",0.899999976158142,1,46,1,1,1,10,10,1,"4|3|2|1|5",14,24,20,30,12,"4|3|2|1|5",1,"4|3|2|1|5",22,19,11,25,23,"4|3|2|1|5",4,48,52,"2|1",3,16,84,"2|1",1,6,2,4,10,1,"Indonesia","Indonesia","Indonesia",1349,"Complete","40-49",1,0,"Intervention","Pass","FL_76","Intervention","Indonesia"
"91","2022-09-30 16:27:25","2022-09-30 16:36:35",0,100,549,1,"2022-09-30 16:36:35","anonymous","ID",0.899999976158142,1,50,1,1,1,10,10,1,"4|3|2|1|5",0,78,19,3,0,"4|3|2|1|5",1,"4|3|2|1|5",77,13,4,6,0,"4|3|2|1|5",7,29,71,"2|1",4,15,85,"2|1",3,7,2,5,9,2,"Indonesia","Indonesia","Indonesia",549,"Complete","50-59",0,0,"Control","Pass","FL_88","Control","Indonesia"
"92","2022-09-30 16:33:35","2022-09-30 16:38:27",0,100,291,1,"2022-09-30 16:38:27","anonymous","ID",0.899999976158142,1,34,0,1,1,10,10,1,"4|3|2|1|5",49,14,31,6,0,"4|3|2|1|5",2,"4|3|2|1|5",24,56,12,8,0,"4|3|2|1|5",7,0,100,"2|1",4,50,50,"2|1",2,5,2,4,7,1,"Indonesia","Indonesia","Indonesia",291,"Complete","30-39",1,1,"Intervention","Pass","FL_63","Intervention","Indonesia"
"93","2022-09-30 16:33:01","2022-09-30 16:39:07",0,100,365,1,"2022-09-30 16:39:08","anonymous","ID",0.899999976158142,1,41,1,1,1,10,10,4,"1|2|3|4|5",5,3,9,83,0,"1|2|3|4|5",4,"1|2|3|4|5",0,5,4,91,0,"1|2|3|4|5",7,5,95,"1|2",3,8,92,"1|2",3,7,2,5,5,1,"Indonesia","Indonesia","Indonesia",365,"Complete","40-49",0,1,"Intervention","Pass","FL_64","Intervention","Indonesia"
"94","2022-09-30 16:32:14","2022-09-30 16:39:16",0,100,421,1,"2022-09-30 16:39:16","anonymous","ID",0.899999976158142,1,51,1,1,1,10,10,1,"1|2|3|4|5",31,69,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",71,29,0,0,0,"1|2|3|4|5",7,20,80,"1|2",4,50,50,"1|2",3,7,2,5,8,2,"Indonesia","Indonesia","Indonesia",421,"Complete","50-59",1,0,"Control","Pass","FL_76","Control","Indonesia"
"95","2022-09-30 16:33:24","2022-09-30 16:39:26",0,100,362,1,"2022-09-30 16:39:26","anonymous","ID",1,1,47,0,1,1,10,10,2,"1|2|3|4|5",37,57,6,0,0,"1|2|3|4|5",2,"1|2|3|4|5",32,61,7,0,0,"1|2|3|4|5",5,50,50,"1|2",3,34,66,"1|2",3,5,2,4,5,1,"Indonesia","Indonesia","Indonesia",362,"Complete","40-49",1,0,"Control","Pass","FL_76","Control","Indonesia"
"96","2022-09-30 16:41:27","2022-09-30 16:44:25",0,100,178,1,"2022-09-30 16:44:25","anonymous","ID",1,1,24,1,1,1,10,9,2,"4|3|2|1|5",29,24,17,11,19,"4|3|2|1|5",1,"4|3|2|1|5",36,4,26,5,29,"4|3|2|1|5",6,30,70,"2|1",3,33,67,"2|1",2,7,2,5,5,1,"Indonesia","Indonesia","Indonesia",178,"Speeder","18-29",1,0,"Intervention","Pass","FL_76","Intervention","Indonesia"
"97","2022-09-30 16:38:23","2022-09-30 16:46:49",0,100,505,1,"2022-09-30 16:46:50","anonymous","ID",1,1,40,0,1,1,9,9,1,"4|3|2|1|5",35,30,0,0,35,"4|3|2|1|5",1,"4|3|2|1|5",30,30,15,15,10,"4|3|2|1|5",7,40,60,"2|1",3,40,60,"2|1",4,6,2,4,9,1,"Indonesia","Indonesia","Indonesia",505,"Complete","40-49",1,1,"Control","Pass","FL_63","Control","Indonesia"
"98","2022-09-30 16:34:43","2022-09-30 16:47:24",0,100,760,1,"2022-09-30 16:47:25","anonymous","ID",0.899999976158142,1,60,1,1,1,10,10,2,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",7,100,0,"1|2",3,0,100,"1|2",3,7,2,3,10,1,"Indonesia","Indonesia","Indonesia",760,"Complete","60+",1,1,"Intervention","Pass","FL_63","Intervention","Indonesia"
"99","2022-09-30 16:35:13","2022-09-30 16:47:29",0,100,735,1,"2022-09-30 16:47:29","anonymous","ID",0.899999976158142,1,41,1,1,1,10,10,2,"4|3|2|1|5",20,40,30,10,0,"4|3|2|1|5",1,"4|3|2|1|5",40,30,20,10,0,"4|3|2|1|5",7,30,70,"2|1",3,60,40,"2|1",2,7,2,5,6,1,"Indonesia","Indonesia","Indonesia",735,"Complete","40-49",0,0,"Control","Pass","FL_88","Control","Indonesia"
"100","2022-09-30 16:44:14","2022-09-30 16:49:00",0,100,285,1,"2022-09-30 16:49:00","anonymous","ID",0.899999976158142,1,52,0,1,1,10,10,1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",6,46,54,"1|2",4,20,80,"1|2",4,7,2,5,5,1,"Indonesia","Indonesia","Indonesia",285,"Complete","50-59",0,1,"Intervention","Pass","FL_64","Intervention","Indonesia"
"101","2022-09-30 16:46:36","2022-09-30 16:51:03",0,100,266,1,"2022-09-30 16:51:03","anonymous","ID",1,1,21,0,1,1,10,10,3,"4|3|2|1|5",27,34,13,20,6,"4|3|2|1|5",2,"4|3|2|1|5",44,7,19,6,24,"4|3|2|1|5",4,45,55,"2|1",2,36,64,"2|1",2,999,2,3,6,1,"Indonesia","Indonesia","Indonesia",266,"Complete","18-29",0,0,"Control","Pass","FL_88","Control","Indonesia"
"102","2022-09-30 16:47:13","2022-09-30 16:51:30",0,100,256,1,"2022-09-30 16:51:30","anonymous","ID",1,1,42,1,1,1,10,10,1,"4|3|2|1|5",60,20,10,10,0,"4|3|2|1|5",1,"4|3|2|1|5",80,10,10,0,0,"4|3|2|1|5",7,1,99,"2|1",4,5,95,"2|1",4,7,2,5,10,1,"Indonesia","Indonesia","Indonesia",256,"Complete","40-49",1,0,"Intervention","Pass","FL_76","Intervention","Indonesia"
"103","2022-09-30 16:47:24","2022-09-30 16:51:32",0,100,247,1,"2022-09-30 16:51:33","anonymous","ID",0.800000011920929,1,25,1,1,1,10,10,2,"1|2|3|4|5",11,11,29,21,28,"1|2|3|4|5",2,"1|2|3|4|5",25,16,21,23,15,"1|2|3|4|5",6,41,59,"1|2",3,38,62,"1|2",3,5,2,5,8,1,"Indonesia","Indonesia","Indonesia",247,"Complete","18-29",0,0,"Intervention","Pass","FL_88","Intervention","Indonesia"
"104","2022-09-30 16:45:39","2022-09-30 16:51:35",0,100,355,1,"2022-09-30 16:51:35","anonymous","ID",1,1,52,1,1,1,10,10,2,"1|2|3|4|5",51,49,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",7,3,97,"1|2",4,20,80,"1|2",4,7,2,5,5,1,"Indonesia","Indonesia","Indonesia",355,"Complete","50-59",1,1,"Control","Pass","FL_63","Control","Indonesia"
"105","2022-09-30 16:45:50","2022-09-30 16:52:10",0,100,379,1,"2022-09-30 16:52:10","anonymous","ID",0.899999976158142,1,48,1,1,1,10,10,2,"4|3|2|1|5",20,20,20,20,20,"4|3|2|1|5",2,"4|3|2|1|5",20,20,20,20,20,"4|3|2|1|5",7,50,50,"2|1",4,50,50,"2|1",3,6,2,4,6,1,"Indonesia","Indonesia","Indonesia",379,"Complete","40-49",0,1,"Control","Pass","FL_64","Control","Indonesia"
"106","2022-09-30 16:50:47","2022-09-30 16:54:13",0,100,205,1,"2022-09-30 16:54:13","anonymous","ID",1,1,33,1,1,1,9,8,4,"4|3|2|1|5",12,23,28,27,10,"4|3|2|1|5",4,"4|3|2|1|5",12,20,27,33,8,"4|3|2|1|5",6,53,47,"2|1",4,37,63,"2|1",4,7,2,5,5,1,"Indonesia","Indonesia","Indonesia",205,"Complete","30-39",0,1,"Intervention","Pass","FL_64","Intervention","Indonesia"
"107","2022-09-30 16:48:36","2022-09-30 16:54:48",0,100,371,1,"2022-09-30 16:54:48","anonymous","ID",0.899999976158142,1,42,0,1,1,10,10,1,"1|2|3|4|5",65,35,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",58,26,15,1,0,"1|2|3|4|5",5,48,52,"1|2",2,58,42,"1|2",2,6,2,5,5,1,"Indonesia","Indonesia","Indonesia",371,"Complete","40-49",0,0,"Intervention","Pass","FL_88","Intervention","Indonesia"
"108","2022-09-30 16:50:50","2022-09-30 16:54:55",0,100,244,1,"2022-09-30 16:54:55","anonymous","ID",1,1,42,1,1,1,10,10,1,"1|2|3|4|5",80,0,10,10,0,"1|2|3|4|5",1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",6,0,100,"1|2",3,0,100,"1|2",3,6,2,3,9,1,"Indonesia","Indonesia","Indonesia",244,"Complete","40-49",1,0,"Intervention","Pass","FL_76","Intervention","Indonesia"
"109","2022-09-30 16:42:21","2022-09-30 16:56:10",0,100,829,1,"2022-09-30 16:56:11","anonymous","ID",1,1,54,1,1,1,10,10,1,"4|3|2|1|5",45,55,0,0,0,"4|3|2|1|5",1,"4|3|2|1|5",0,37,21,42,0,"4|3|2|1|5",6,5,95,"2|1",3,5,95,"2|1",3,7,2,5,10,1,"Indonesia","Indonesia","Indonesia",829,"Complete","50-59",0,0,"Control","Pass","FL_88","Control","Indonesia"
"110","2022-09-30 16:53:16","2022-09-30 16:56:13",0,100,177,1,"2022-09-30 16:56:14","anonymous","ID",0.899999976158142,1,59,1,1,1,10,10,2,"4|3|2|1|5",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",177,"","50-59",NA,NA,"","","FL_63","","Indonesia"
